seed,intensity,K,start_id,depth_k,slice_status,n_survivors,n_endpoint_identities,top1_endpoint_pair,top1_endpoint_count,top1_endpoint_mass_fraction,top3_endpoint_count,top3_endpoint_mass_fraction,endpoint_entropy_nats,effective_endpoint_count,turnover_from_previous_depth
1000030,4800.0,8,9,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
